Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
586	SUNM	erm delicate life is do you know what I mean ? mm and I saw man comi- I 'm I	'm standing	off the the X-ray department I saw this man being pushed up and he 's he 's got sort of	erm_UH delicate_JJ life_NN1 is_VBZ do_VD0 you_PPY know_VVI what_DDQ I_PPIS1 mean_VV0 ?_YQUE mm_UH and_CC I_PPIS1 saw_VVD man_NN1 comi-_FU I_PPIS1 'm_VBM I_PPIS1	'm_VBM standing_VVG	off_II the_AT the_AT X-ray_NN1 department_NN1 I_PPIS1 saw_VVD this_DD1 man_NN1 being_VBG pushed_VVN up_RP and_CC he_PPHS1 's_VHZ he_PPHS1 's_VHZ got_VVN sort_RR21 of_RR22	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=585	9398482	9398483
587	SUNM	any men yeah they were n't pyjamas yeah actually but you know as close to yeah I thought I 'll	be sat	in the car park for a minute and then yeah oh but yeah he had a great time over there	any_DD men_NN2 yeah_UH they_PPHS2 were_VBDR n't_XX pyjamas_NN2 yeah_UH actually_RR but_CCB you_PPY know_VV0 as_RG close_JJ to_II yeah_UH I_PPIS1 thought_VVD I_PPIS1 'll_VM	be_VBI sat_VVN	in_II the_AT car_NN1 park_NN1 for_IF a_AT1 minute_NNT1 and_CC then_RT yeah_UH oh_UH but_CCB yeah_UH he_PPHS1 had_VHD a_AT1 great_JJ time_NNT1 over_RL21 there_RL22	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=586	9409731	9409732
588	SUNR	the sevens for it to reach me so she obviously just pressed reply and said yeah ready to go she	was sat	there hair make up done but kind of in two minds about whether she 'd go what ? she 's	the_AT sevens_MC2 for_IF it_PPH1 to_TO reach_VVI me_PPIO1 so_CS she_PPHS1 obviously_RR just_RR pressed_VVN reply_NN1 and_CC said_VVD yeah_UH ready_JJ to_TO go_VVI she_PPHS1	was_VBDZ sat_VVN	there_RL hair_NN1 make_VV0 up_II done_VDN but_CCB kind_RR21 of_RR22 in_II two_MC minds_NN2 about_II whether_CSW she_PPHS1 'd_VM go_VVI what_DDQ ?_YQUE she_PPHS1 's_VBZ	Friends getting ready to go out, chatting	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-16	0:41:23	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Phones, people	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=587	9413072	9413073
589	SUNR	got my break I get my break at the same time as yours so I get my break and I	'm sat	waiting for her for fifteen minutes she never turns up I ca n't text her she ca n't text me	got_VVD my_APPGE break_NN1 I_PPIS1 get_VV0 my_APPGE break_NN1 at_II the_AT same_DA time_NNT1 as_CSA yours_PPGE so_RR I_PPIS1 get_VV0 my_APPGE break_NN1 and_CC I_PPIS1	'm_VBM sat_VVN	waiting_VVG for_IF her_PPHO1 for_IF fifteen_MC minutes_NNT2 she_PPHS1 never_RR turns_VVZ up_RP I_PPIS1 ca_VM n't_XX text_NN1 her_PPHO1 she_PPHS1 ca_VM n't_XX text_NN1 me_PPIO1	Friends getting ready to go out, chatting	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-16	0:41:23	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Phones, people	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=588	9413445	9413446
590	SUNR	gone come home ? yeah oh my good God in n it ? Look at it in the light I	'm stood	in the light that 's it 's massive you can tell that 's fluid though you can see it shaking	gone_VVN come_VV0 home_RL ?_YQUE yeah_UH oh_UH my_APPGE good_JJ God_NP1 in_VBZ n_XX it_PPH1 ?_YQUE Look_VV0 at_II it_PPH1 in_II the_AT light_NN1 I_PPIS1	'm_VBM stood_VVN	in_II the_AT light_NN1 that_DD1 's_VBZ it_PPH1 's_VBZ massive_JJ you_PPY can_VM tell_VVI that_DD1 's_VBZ fluid_JJ though_CS you_PPY can_VM see_VVI it_PPH1 shaking_VVG	Friends getting ready to go out, chatting	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-16	0:41:23	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Phones, people	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=589	9419551	9419552
591	SUVL	it 's quite painful to swallow but it 's nice being here because if I was n't here I 'd	be sat	at home by myself --UNCLEARWORD and --UNCLEARWORD oh okay fifty-two ? yeah okay yeah okay we were getting kind of	it_PPH1 's_VBZ quite_RG painful_JJ to_TO swallow_VVI but_CCB it_PPH1 's_VBZ nice_JJ being_VBG here_RL because_CS if_CS I_PPIS1 was_VBDZ n't_XX here_RL I_PPIS1 'd_VM	be_VBI sat_VVN	at_II home_NN1 by_II myself_PPX1 --UNCLEARWORD_FU and_CC --UNCLEARWORD_FU oh_UH okay_RR fifty-two_MC ?_YQUE yeah_UH okay_RR yeah_UH okay_RR we_PPIS2 were_VBDR getting_VVG kind_NN1 of_IO	Friends gathering for Christmas talking about university and general life. 	Discussing, explaining, inquiring, complaining, advising, telling jokes	Revised	Texts not in Sample release	S0592 S0596 S0597 S0598 S0599	5	2015-12-18	2:00:00	ANON’s house, Surrey	2015 Q4	2015	Friends, wider family circle	University, work, apprenticeships, illness, Christmas, strange presents, friends, family, food, youtube videos, celebrities. 	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=590	9484357	9484358
592	SUVL	shake do you want you can put it in a glass if you want ? --UNCLEARWORD to be honest I	'm sitting	down and doing this I 'm gon na be here forever if I 'm not eating I do n't feel	shake_NN1 do_VD0 you_PPY want_VVI you_PPY can_VM put_VVI it_PPH1 in_II a_AT1 glass_NN1 if_CS you_PPY want_VV0 ?_YQUE --UNCLEARWORD_FU to_TO be_VBI honest_JJ I_PPIS1	'm_VBM sitting_VVG	down_RP and_CC doing_VDG this_DD1 I_PPIS1 'm_VBM gon_VVGK na_TO be_VBI here_RL forever_RT if_CS I_PPIS1 'm_VBM not_XX eating_VVG I_PPIS1 do_VD0 n't_XX feel_VVI	Friends gathering for Christmas talking about university and general life. 	Discussing, explaining, inquiring, complaining, advising, telling jokes	Revised	Texts not in Sample release	S0592 S0596 S0597 S0598 S0599	5	2015-12-18	2:00:00	ANON’s house, Surrey	2015 Q4	2015	Friends, wider family circle	University, work, apprenticeships, illness, Christmas, strange presents, friends, family, food, youtube videos, celebrities. 	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=591	9487686	9487687
593	SUVQ	at that one little glass oh you did n't expect that to happen did you ? what if someone had	been standing	there ? take an eye out nobody was standing there nobody was standing there I know that was amazing --ANONnameM	at_II that_DD1 one_MC1 little_JJ glass_NN1 oh_UH you_PPY did_VDD n't_XX expect_VVI that_DD1 to_TO happen_VVI did_VDD you_PPY ?_YQUE what_DDQ if_CS someone_PN1 had_VHD	been_VBN standing_VVG	there_RL ?_YQUE take_VV0 an_AT1 eye_NN1 out_RP nobody_PN1 was_VBDZ standing_VVG there_RL nobody_PN1 was_VBDZ standing_VVG there_RL I_PPIS1 know_VV0 that_DD1 was_VBDZ amazing_JJ --ANONnameM_NP1	An evening with new and old friends	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0235 S0236	4	2014-09-11	8:00:50	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	New flat, job interviews, drinks, rucksacks, Chichester, alcohol, travel times, accents, master's thesis, cheese, neighbours, smoking, vaping, South Korea, university, family, degree results, menopause, blemishes, recording, proofreading, seasonal produce, supermarkets, utilities, student housing, extended friends & family, home towns, birthdates, corpus linguistics, linguistics, didgeridoo, food, strange meats, religion, happy birthdays, music genres, filthy flatmates, snow & ice festival, quitting smoking, PGCEs, students, corporal punishment, working in public schools, age, the Middle East, media, North Korea, TV celebrities, access courses, student tax, student loans company, recruitment consultancy, benefits, study, Alzheimer's, premonitions, death, near death experiences, dog attacks, hospitals, terrible hangovers, alcoholism, old friends, tattoos, ice bucket challenge, photos, Facebook photos, swearing, opinions of friends, tension around friends, house parties, things from the shop, musical instruments, violins, mortgages, Spanish, Americanisms, American food, TV shows, Rick Mayall, Peep Show quotes, horror, accident anecdotes, porn, YouTube videos, dishwashers, gardens, temperature, movies, cinema, Leonardo DiCaprio, being robbed, the USA, intense journeys, relationships, marriage, TESOL, pensions, healthcare, taxes, racism, colonialism, comparisons with the UK and other countries, accommodation, TEFL jobs, inheritance, insurance, cancer, life expectancy, shopping, fat & sugar, healthy eating, whisky, northern accents, languages, cockney rhyming slang, pets, pronunciation, Ph.D students, time, libraries, queuing, job seeker's allowance, dialect variation, accent & dialect, form completing, being offended, professors, best job titles, losing belongings, ANON's friends, South Park, literal versions, university ranking, names, bags.  	T01	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=592	9545043	9545044
594	SUVQ	to --ANONplace and we I went to the toilet with --ANONnameF and then we met those guys from Bath and	were sat	I do n't know if you were there and I were sat and I was talking to them for ages	to_II --ANONplace_NP1 and_CC we_PPIS2 I_PPIS1 went_VVD to_II the_AT toilet_NN1 with_IW --ANONnameF_NP1 and_CC then_RT we_PPIS2 met_VVD those_DD2 guys_NN2 from_II Bath_NP1 and_CC	were_VBDR sat_VVN	I_PPIS1 do_VD0 n't_XX know_VVI if_CSW you_PPY were_VBDR there_RL and_CC I_PPIS1 were_VBDR sat_VVN and_CC I_PPIS1 was_VBDZ talking_VVG to_II them_PPHO2 for_IF ages_NN2	An evening with new and old friends	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0235 S0236	4	2014-09-11	8:00:50	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	New flat, job interviews, drinks, rucksacks, Chichester, alcohol, travel times, accents, master's thesis, cheese, neighbours, smoking, vaping, South Korea, university, family, degree results, menopause, blemishes, recording, proofreading, seasonal produce, supermarkets, utilities, student housing, extended friends & family, home towns, birthdates, corpus linguistics, linguistics, didgeridoo, food, strange meats, religion, happy birthdays, music genres, filthy flatmates, snow & ice festival, quitting smoking, PGCEs, students, corporal punishment, working in public schools, age, the Middle East, media, North Korea, TV celebrities, access courses, student tax, student loans company, recruitment consultancy, benefits, study, Alzheimer's, premonitions, death, near death experiences, dog attacks, hospitals, terrible hangovers, alcoholism, old friends, tattoos, ice bucket challenge, photos, Facebook photos, swearing, opinions of friends, tension around friends, house parties, things from the shop, musical instruments, violins, mortgages, Spanish, Americanisms, American food, TV shows, Rick Mayall, Peep Show quotes, horror, accident anecdotes, porn, YouTube videos, dishwashers, gardens, temperature, movies, cinema, Leonardo DiCaprio, being robbed, the USA, intense journeys, relationships, marriage, TESOL, pensions, healthcare, taxes, racism, colonialism, comparisons with the UK and other countries, accommodation, TEFL jobs, inheritance, insurance, cancer, life expectancy, shopping, fat & sugar, healthy eating, whisky, northern accents, languages, cockney rhyming slang, pets, pronunciation, Ph.D students, time, libraries, queuing, job seeker's allowance, dialect variation, accent & dialect, form completing, being offended, professors, best job titles, losing belongings, ANON's friends, South Park, literal versions, university ranking, names, bags.  	T01	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=593	9563781	9563782
595	SUVQ	then we met those guys from Bath and were sat I do n't know if you were there and I	were sat	and I was talking to them for ages and we were like drinking with them and everything and then we	then_RT we_PPIS2 met_VVD those_DD2 guys_NN2 from_II Bath_NP1 and_CC were_VBDR sat_VVN I_PPIS1 do_VD0 n't_XX know_VVI if_CSW you_PPY were_VBDR there_RL and_CC I_PPIS1	were_VBDR sat_VVN	and_CC I_PPIS1 was_VBDZ talking_VVG to_II them_PPHO2 for_IF ages_NN2 and_CC we_PPIS2 were_VBDR like_RR drinking_VVG with_IW them_PPHO2 and_CC everything_PN1 and_CC then_RT we_PPIS2	An evening with new and old friends	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0235 S0236	4	2014-09-11	8:00:50	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	New flat, job interviews, drinks, rucksacks, Chichester, alcohol, travel times, accents, master's thesis, cheese, neighbours, smoking, vaping, South Korea, university, family, degree results, menopause, blemishes, recording, proofreading, seasonal produce, supermarkets, utilities, student housing, extended friends & family, home towns, birthdates, corpus linguistics, linguistics, didgeridoo, food, strange meats, religion, happy birthdays, music genres, filthy flatmates, snow & ice festival, quitting smoking, PGCEs, students, corporal punishment, working in public schools, age, the Middle East, media, North Korea, TV celebrities, access courses, student tax, student loans company, recruitment consultancy, benefits, study, Alzheimer's, premonitions, death, near death experiences, dog attacks, hospitals, terrible hangovers, alcoholism, old friends, tattoos, ice bucket challenge, photos, Facebook photos, swearing, opinions of friends, tension around friends, house parties, things from the shop, musical instruments, violins, mortgages, Spanish, Americanisms, American food, TV shows, Rick Mayall, Peep Show quotes, horror, accident anecdotes, porn, YouTube videos, dishwashers, gardens, temperature, movies, cinema, Leonardo DiCaprio, being robbed, the USA, intense journeys, relationships, marriage, TESOL, pensions, healthcare, taxes, racism, colonialism, comparisons with the UK and other countries, accommodation, TEFL jobs, inheritance, insurance, cancer, life expectancy, shopping, fat & sugar, healthy eating, whisky, northern accents, languages, cockney rhyming slang, pets, pronunciation, Ph.D students, time, libraries, queuing, job seeker's allowance, dialect variation, accent & dialect, form completing, being offended, professors, best job titles, losing belongings, ANON's friends, South Park, literal versions, university ranking, names, bags.  	T01	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=594	9563793	9563794
596	SUVQ	asked for it yeah I remember at the school like once we went back after lunch time and er we	were sitting	in art class and like we like --ANONnameF started doing this in our class trying to freak her out she	asked_VVD for_IF it_PPH1 yeah_UH I_PPIS1 remember_VV0 at_II the_AT school_NN1 like_RR once_CS we_PPIS2 went_VVD back_RP after_II lunch_NN1 time_NNT1 and_CC er_UH we_PPIS2	were_VBDR sitting_VVG	in_II art_NN1 class_NN1 and_CC like_RR we_PPIS2 like_VV0 --ANONnameF_NP1 started_VVD doing_VDG this_DD1 in_II our_APPGE class_NN1 trying_VVG to_TO freak_VVI her_PPHO1 out_RP she_PPHS1	An evening with new and old friends	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0235 S0236	4	2014-09-11	8:00:50	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	New flat, job interviews, drinks, rucksacks, Chichester, alcohol, travel times, accents, master's thesis, cheese, neighbours, smoking, vaping, South Korea, university, family, degree results, menopause, blemishes, recording, proofreading, seasonal produce, supermarkets, utilities, student housing, extended friends & family, home towns, birthdates, corpus linguistics, linguistics, didgeridoo, food, strange meats, religion, happy birthdays, music genres, filthy flatmates, snow & ice festival, quitting smoking, PGCEs, students, corporal punishment, working in public schools, age, the Middle East, media, North Korea, TV celebrities, access courses, student tax, student loans company, recruitment consultancy, benefits, study, Alzheimer's, premonitions, death, near death experiences, dog attacks, hospitals, terrible hangovers, alcoholism, old friends, tattoos, ice bucket challenge, photos, Facebook photos, swearing, opinions of friends, tension around friends, house parties, things from the shop, musical instruments, violins, mortgages, Spanish, Americanisms, American food, TV shows, Rick Mayall, Peep Show quotes, horror, accident anecdotes, porn, YouTube videos, dishwashers, gardens, temperature, movies, cinema, Leonardo DiCaprio, being robbed, the USA, intense journeys, relationships, marriage, TESOL, pensions, healthcare, taxes, racism, colonialism, comparisons with the UK and other countries, accommodation, TEFL jobs, inheritance, insurance, cancer, life expectancy, shopping, fat & sugar, healthy eating, whisky, northern accents, languages, cockney rhyming slang, pets, pronunciation, Ph.D students, time, libraries, queuing, job seeker's allowance, dialect variation, accent & dialect, form completing, being offended, professors, best job titles, losing belongings, ANON's friends, South Park, literal versions, university ranking, names, bags.  	T01	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=595	9564055	9564056
597	SUVQ	no idea the first time that we truly experienced that we were in Indonesia and there was this couple that	was sitting	like it 's Philippines old couple Philippines oh was it in the Philippines ? sorry this old couple that was	no_AT idea_NN1 the_AT first_MD time_NNT1 that_CST we_PPIS2 truly_RR experienced_VVD that_CST we_PPIS2 were_VBDR in_II Indonesia_NP1 and_CC there_EX was_VBDZ this_DD1 couple_NN1 that_CST	was_VBDZ sitting_VVG	like_II it_PPH1 's_VBZ Philippines_NP old_JJ couple_NN1 Philippines_NP oh_UH was_VBDZ it_PPH1 in_II the_AT Philippines_NP ?_YQUE sorry_JJ this_DD1 old_JJ couple_NN1 that_CST was_VBDZ	An evening with new and old friends	Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0192 S0198 S0235 S0236	4	2014-09-11	8:00:50	In mine and ANON's flat, Sussex	2014 Q3	2014	Friends, wider family circle	New flat, job interviews, drinks, rucksacks, Chichester, alcohol, travel times, accents, master's thesis, cheese, neighbours, smoking, vaping, South Korea, university, family, degree results, menopause, blemishes, recording, proofreading, seasonal produce, supermarkets, utilities, student housing, extended friends & family, home towns, birthdates, corpus linguistics, linguistics, didgeridoo, food, strange meats, religion, happy birthdays, music genres, filthy flatmates, snow & ice festival, quitting smoking, PGCEs, students, corporal punishment, working in public schools, age, the Middle East, media, North Korea, TV celebrities, access courses, student tax, student loans company, recruitment consultancy, benefits, study, Alzheimer's, premonitions, death, near death experiences, dog attacks, hospitals, terrible hangovers, alcoholism, old friends, tattoos, ice bucket challenge, photos, Facebook photos, swearing, opinions of friends, tension around friends, house parties, things from the shop, musical instruments, violins, mortgages, Spanish, Americanisms, American food, TV shows, Rick Mayall, Peep Show quotes, horror, accident anecdotes, porn, YouTube videos, dishwashers, gardens, temperature, movies, cinema, Leonardo DiCaprio, being robbed, the USA, intense journeys, relationships, marriage, TESOL, pensions, healthcare, taxes, racism, colonialism, comparisons with the UK and other countries, accommodation, TEFL jobs, inheritance, insurance, cancer, life expectancy, shopping, fat & sugar, healthy eating, whisky, northern accents, languages, cockney rhyming slang, pets, pronunciation, Ph.D students, time, libraries, queuing, job seeker's allowance, dialect variation, accent & dialect, form completing, being offended, professors, best job titles, losing belongings, ANON's friends, South Park, literal versions, university ranking, names, bags.  	T01	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=596	9614540	9614541
598	SV2V	Saturday morning it was some ridiculous hour of the morning all of us really drunk and I turn over --ANONnameF	is sat	in --ANONnameM 's lap er in the in the pub now I thought that --ANONnameM had a bit of a	Saturday_NPD1 morning_NNT1 it_PPH1 was_VBDZ some_DD ridiculous_JJ hour_NNT1 of_IO the_AT morning_NNT1 all_DB of_IO us_PPIO2 really_RR drunk_JJ and_CC I_PPIS1 turn_VV0 over_II --ANONnameF_NP1	is_VBZ sat_VVN	in_II --ANONnameM_NP1 's_GE lap_NN1 er_UH in_II the_AT in_II the_AT pub_NN1 now_RT I_PPIS1 thought_VVD that_CST --ANONnameM_NP1 had_VHD a_AT1 bit_NN1 of_IO a_AT1	Friends chatting 	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-03-31	2:19:57	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Food, identity, friends	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=597	9706998	9706999
599	SV2V	asleep and then be up start work at say half five half five ? the next day yeah she 'll	be sat	at her desk go down for breakfast at seven then leave that day at four mm for for how much	asleep_JJ and_CC then_RT be_VBI up_RP start_NN1 work_NN1 at_II say_VV0 half_DB five_MC half_DB five_MC ?_YQUE the_AT next_MD day_NNT1 yeah_UH she_PPHS1 'll_VM	be_VBI sat_VVN	at_II her_APPGE desk_NN1 go_VV0 down_RP for_IF breakfast_NN1 at_II seven_MC then_RT leave_VV0 that_DD1 day_NNT1 at_II four_MC mm_UH for_IF for_IF how_RGQ much_DA1	Friends chatting 	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-03-31	2:19:57	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Food, identity, friends	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=598	9709981	9709982
600	SV3M	friends do it and you know we go out for dinner and you know everyone is you know like you	are sat	around the table in a restaurant and you have like a plate a knife and fork and phone you know	friends_NN2 do_VD0 it_PPH1 and_CC you_PPY know_VV0 we_PPIS2 go_VV0 out_RP for_IF dinner_NN1 and_CC you_PPY know_VV0 everyone_PN1 is_VBZ you_PPY know_VV0 like_II you_PPY	are_VBR sat_VVN	around_II the_AT table_NN1 in_II a_AT1 restaurant_NN1 and_CC you_PPY have_VH0 like_RR a_AT1 plate_NN1 a_AT1 knife_NN1 and_CC fork_NN1 and_CC phone_NN1 you_PPY know_VV0	 Two friends talking about various topics (see 9 above) over a meal in a vegan restaurant in Rzeszow, Poland.	Discussing, explaining	Revised	Texts not in Sample release	S0618 S0619	2	2016-01-19	0:18:12	Vegan restaurant in Rzeszow, Poland.	2016 Q1	2016	Friends, wider family circle	Social media, TV, podcasts.	T19	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=599	9728999	9729000
601	SV4W	have you looked at these unis or have you googled this search term or this search term ? and I	was sat	with her with all the university stuff and it was really it was really good and she has got a	have_VH0 you_PPY looked_VVN at_II these_DD2 unis_NN2 or_CC have_VH0 you_PPY googled_VVN this_DD1 search_NN1 term_NN1 or_CC this_DD1 search_NN1 term_NN1 ?_YQUE and_CC I_PPIS1	was_VBDZ sat_VVN	with_IW her_PPHO1 with_IW all_DB the_AT university_NN1 stuff_NN1 and_CC it_PPH1 was_VBDZ really_RR it_PPH1 was_VBDZ really_RR good_JJ and_CC she_PPHS1 has_VHZ got_VVN a_AT1	Long over-due catch-up with old friend.  	Disciussing, Explaining, Inquiring, Complaining, inviting, announcing, anecdote telling, making arrangements	Revised	Texts within Sample release	S0439 S0444	2	2015-07-17	1:11:53	Restaurant - Oxford	2015 Q3	2015	Close family, partners, very close friends	Food, habits, friends, relationships, work, future planning. 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=600	9751155	9751156
602	SV4W	little power station it 's by there what like an outdoor one ? mm oh cool so erm where you	're sitting	in the same place are n't you ? you did n't move in the restructure ? no no by everyone	little_JJ power_NN1 station_NN1 it_PPH1 's_VBZ by_II there_RL what_DDQ like_II an_AT1 outdoor_JJ one_PN1 ?_YQUE mm_UH oh_UH cool_JJ so_RR erm_UH where_RRQ you_PPY	're_VBR sitting_VVG	in_II the_AT same_DA place_NN1 are_VBR n't_XX you_PPY ?_YQUE you_PPY did_VDD n't_XX move_VVI in_II the_AT restructure_NN1 ?_YQUE no_UH no_UH by_II everyone_PN1	Long over-due catch-up with old friend.  	Disciussing, Explaining, Inquiring, Complaining, inviting, announcing, anecdote telling, making arrangements	Revised	Texts within Sample release	S0439 S0444	2	2015-07-17	1:11:53	Restaurant - Oxford	2015 Q3	2015	Close family, partners, very close friends	Food, habits, friends, relationships, work, future planning. 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=601	9754156	9754157
603	SVBB	have to do that really would n't you ? well if you do n't know what 's happening if you	're sat	there for six hours and you do n't know when you 're gon na get out of it you know	have_VHI to_TO do_VDI that_DD1 really_RR would_VM n't_XX you_PPY ?_YQUE well_RR if_CS you_PPY do_VD0 n't_XX know_VVI what_DDQ 's_VBZ happening_VVG if_CS you_PPY	're_VBR sat_VVN	there_RL for_IF six_MC hours_NNT2 and_CC you_PPY do_VD0 n't_XX know_VVI when_RRQ you_PPY 're_VBR gon_VVGK na_TO get_VVI out_II21 of_II22 it_PPH1 you_PPY know_VV0	Playing a game of scrabble 	Discussing, explaining, inquiring, advising	Revised	Texts not in Sample release	S0588 S0589 S0590 S0591	4	2015-12-24	3:59:35	Manchester	2015 Q4	2015	Close family, partners, very close friends	: Family playing scrabble, cooking, gridlock at shopping centre, music magazine, posting on Facebook, queue at butcher’s shop and various other subjects.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=602	9823403	9823404
604	SVD4	you what I 'm ready for a sit down now well a good job you 're sat down you 've	been sat	there for an hour I know but like a a sit down I 've got pins and needles in my	you_PPY what_DDQ I_PPIS1 'm_VBM ready_JJ for_IF a_AT1 sit_VV0 down_RP now_RT well_RR a_AT1 good_JJ job_NN1 you_PPY 're_VBR sat_VVN down_RP you_PPY 've_VH0	been_VBN sat_VVN	there_RL for_IF an_AT1 hour_NNT1 I_PPIS1 know_VV0 but_CCB like_II a_AT1 a_AT1 sit_VV0 down_RP I_PPIS1 've_VH0 got_VVN pins_NN2 and_CC needles_NN2 in_II my_APPGE	Family discussion over a meal at a restaurant	Discussing, explaining, inquiring, requsting	Revised	Texts not in Sample release	S0687 S0688 S0689 S0690	4	2016-06-23	1:01:09	Restaurant, Istria, Croatia	2016 Q2	2016	Close family, partners, very close friends	Family, Food, University, Tattoos, School, Buses, Dogs, Supermarkets, Work, Mopeds, Exercise, Houses, Hospital experiences, Facebook 	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=603	9901874	9901875
605	SVD6	how did you eat all that ? and I 'm and he 's going oh it 's easy and I	was sat	there going oh it 's nice but I 'm so full but I could n't do it more than one	how_RRQ did_VDD you_PPY eat_VVI all_DB that_DD1 ?_YQUE and_CC I_PPIS1 'm_VBM and_CC he_PPHS1 's_VBZ going_VVG oh_UH it_PPH1 's_VBZ easy_JJ and_CC I_PPIS1	was_VBDZ sat_VVN	there_RL going_VVG oh_UH it_PPH1 's_VBZ nice_JJ but_CCB I_PPIS1 'm_VBM so_RG full_JJ but_CCB I_PPIS1 could_VM n't_XX do_VDI it_PPH1 more_RR21 than_RR22 one_MC1	Catching up with close friend and my daughter over lunch.	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0255 S0256 S0319	3	2014-09-11	1:03:03	Speakers' home, Peterborough	2014 Q3	2014	Close family, partners, very close friends	Decorating, Murder Mystery evening, food, girls weekend away, family holidays, hospital/operations, dogs/pets, dentists, pay/wages, making a complaint, 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062o5&batch=604	9906878	9906879
